826	0.9895
827	0.9896
828	0.9899
829	0.9900
830	0.9897
831	0.9896
832	0.9900
833	0.9904
834	0.9902
835	0.9892
836	0.9893
837	0.9897
838	0.9896
839	0.9898
840	0.9898
841	0.9893
842	0.9894
843	0.9897
844	0.9906
845	0.9910
846	0.9910
847	0.9899
848	0.9896
849	0.9901
850	0.9900
851	0.9898
852	0.9889
853	0.9887
854	0.9900
855	0.9910
856	0.9909
857	0.9910
858	0.9903
859	0.9901
860	0.9906
861	0.9905
862	0.9901
863	0.9902
864	0.9902
865	0.9902
866	0.9902
867	0.9902
868	0.9902
869	0.9902
870	0.9901
871	0.9901
872	0.9901
873	0.9901
874	0.9902
875	0.9902
876	0.9902
877	0.9902
878	0.9902
879	0.9902
880	0.9902
881	0.9902
882	0.9901
883	0.9902
884	0.9902
885	0.9901
886	0.9902
887	0.9902
888	0.9901
889	0.9901
890	0.9901
891	0.9902
892	0.9902
893	0.9902
894	0.9901
895	0.9901
896	0.9901
897	0.9901
898	0.9902
899	0.9902
900	0.9902
901	0.9902
902	0.9902
903	0.9901
904	0.9902
905	0.9901
906	0.9901
907	0.9901
908	0.9902
909	0.9901
910	0.9901
911	0.9902
912	0.9901
913	0.9901
914	0.9901
915	0.9901
916	0.9901
917	0.9901
918	0.9901
919	0.9901
920	0.9901
921	0.9901
922	0.9901
923	0.9901
924	0.9902
925	0.9902
926	0.9902
927	0.9902
928	0.9902
929	0.9902
930	0.9901
931	0.9901
932	0.9901
933	0.9901
934	0.9901
935	0.9901
936	0.9901
937	0.9901
938	0.9901
939	0.9901
940	0.9902
941	0.9902
942	0.9901
943	0.9901
944	0.9901
945	0.9901
946	0.9901
947	0.9901
948	0.9901
949	0.9901
950	0.9902
951	0.9901
952	0.9902
953	0.9902
954	0.9902
955	0.9901
956	0.9901
957	0.9901
958	0.9901
959	0.9901
960	0.9901
961	0.9901
962	0.9901
963	0.9901
964	0.9901
965	0.9901
966	0.9901
967	0.9901
968	0.9901
969	0.9901
970	0.9901
971	0.9901
972	0.9901
973	0.9901
974	0.9901
975	0.9901
976	0.9901
977	0.9901
978	0.9901
979	0.9901
980	0.9901
981	0.9901
982	0.9901
983	0.9901
984	0.9901
985	0.9901
986	0.9901
987	0.9901
988	0.9901
989	0.9901
990	0.9901
991	0.9901
992	0.9902
993	0.9901
994	0.9901
995	0.9901
996	0.9901
997	0.9901
998	0.9901
999	0.9901
1000	0.9901
1001	0.9901
1002	0.9901
1003	0.9901
1004	0.9901
1005	0.9901
1006	0.9901
1007	0.9901
1008	0.9901
1009	0.9900
1010	0.9901
1011	0.9901
1012	0.9901
1013	0.9901
1014	0.9901
1015	0.9901
1016	0.9901
1017	0.9901
1018	0.9901
1019	0.9901
1020	0.9901
1021	0.9901
1022	0.9901
1023	0.9901
1024	0.9900
1025	0.9901
1026	0.9901
1027	0.9900
1028	0.9900
1029	0.9901
1030	0.9900
1031	0.9901
1032	0.9901
1033	0.9900
1034	0.9900
1035	0.9900
1036	0.9901
1037	0.9901
1038	0.9901
1039	0.9901
1040	0.9901
1041	0.9901
1042	0.9901
1043	0.9901
1044	0.9900
1045	0.9901
1046	0.9901
1047	0.9900
1048	0.9901
1049	0.9900
1050	0.9900
1051	0.9901
1052	0.9901
1053	0.9900
1054	0.9900
1055	0.9901
1056	0.9900
1057	0.9900
1058	0.9900
1059	0.9900
1060	0.9900
1061	0.9900
1062	0.9900
1063	0.9900
1064	0.9900
1065	0.9901
1066	0.9901
1067	0.9901
1068	0.9900
1069	0.9900
1070	0.9900
1071	0.9900
1072	0.9900
1073	0.9900
1074	0.9900
1075	0.9900
1076	0.9900
1077	0.9900
1078	0.9900
1079	0.9900
1080	0.9900
1081	0.9900
1082	0.9900
1083	0.9901
1084	0.9900
1085	0.9900
1086	0.9900
1087	0.9900
1088	0.9900
1089	0.9900
1090	0.9900
1091	0.9900
1092	0.9900
1093	0.9900
1094	0.9900
1095	0.9900
1096	0.9900
1097	0.9900
1098	0.9900
1099	0.9900
1100	0.9900
1101	0.9900
1102	0.9900
1103	0.9900
1104	0.9900
1105	0.9900
1106	0.9900
1107	0.9900
1108	0.9900
1109	0.9900
1110	0.9900
1111	0.9900
1112	0.9900
1113	0.9900
1114	0.9900
1115	0.9900
1116	0.9900
1117	0.9900
1118	0.9900
1119	0.9900
1120	0.9900
1121	0.9899
1122	0.9900
1123	0.9899
1124	0.9900
1125	0.9900
1126	0.9900
1127	0.9900
1128	0.9900
1129	0.9900
1130	0.9900
1131	0.9900
1132	0.9900
1133	0.9900
1134	0.9899
1135	0.9899
1136	0.9899
1137	0.9900
1138	0.9899
1139	0.9899
1140	0.9899
1141	0.9899
1142	0.9899
1143	0.9899
1144	0.9899
1145	0.9899
1146	0.9899
1147	0.9899
1148	0.9899
1149	0.9899
1150	0.9898
1151	0.9898
1152	0.9899
1153	0.9898
1154	0.9898
1155	0.9898
1156	0.9898
1157	0.9898
1158	0.9898
1159	0.9897
1160	0.9897
1161	0.9897
1162	0.9897
1163	0.9896
1164	0.9896
1165	0.9896
1166	0.9895
1167	0.9895
1168	0.9895
1169	0.9895
1170	0.9895
1171	0.9894
1172	0.9894
1173	0.9894
1174	0.9894
1175	0.9894
1176	0.9893
1177	0.9893
1178	0.9893
1179	0.9893
1180	0.9893
1181	0.9892
1182	0.9892
1183	0.9892
1184	0.9891
1185	0.9891
1186	0.9891
1187	0.9891
1188	0.9891
1189	0.9890
1190	0.9890
1191	0.9890
1192	0.9890
1193	0.9890
1194	0.9890
1195	0.9889
1196	0.9889
1197	0.9889
1198	0.9889
1199	0.9889
1200	0.9888
1201	0.9888
1202	0.9888
1203	0.9888
1204	0.9889
1205	0.9889
1206	0.9889
1207	0.9888
1208	0.9888
1209	0.9888
1210	0.9888
1211	0.9888
1212	0.9888
1213	0.9888
1214	0.9888
1215	0.9888
1216	0.9888
1217	0.9888
1218	0.9888
1219	0.9888
1220	0.9888
1221	0.9888
1222	0.9888
1223	0.9888
1224	0.9888
1225	0.9888
1226	0.9888
1227	0.9888
1228	0.9888
1229	0.9888
1230	0.9888
1231	0.9888
1232	0.9888
1233	0.9888
1234	0.9888
1235	0.9888
1236	0.9888
1237	0.9888
1238	0.9888
1239	0.9888
1240	0.9888
1241	0.9888
1242	0.9888
1243	0.9888
1244	0.9888
1245	0.9888
1246	0.9887
1247	0.9887
1248	0.9887
1249	0.9887
1250	0.9887
1251	0.9887
1252	0.9887
1253	0.9887
1254	0.9887
1255	0.9887
1256	0.9887
1257	0.9886
1258	0.9886
1259	0.9886
1260	0.9886
1261	0.9886
1262	0.9886
1263	0.9886
1264	0.9885
1265	0.9885
1266	0.9885
1267	0.9885
1268	0.9884
1269	0.9884
1270	0.9884
1271	0.9884
1272	0.9884
1273	0.9883
1274	0.9883
1275	0.9883
1276	0.9883
1277	0.9883
1278	0.9883
1279	0.9883
1280	0.9882
1281	0.9882
1282	0.9882
1283	0.9882
1284	0.9881
1285	0.9881
1286	0.9880
1287	0.9880
1288	0.9880
1289	0.9880
1290	0.9880
1291	0.9880
1292	0.9880
1293	0.9879
1294	0.9879
1295	0.9879
1296	0.9879
1297	0.9879
1298	0.9879
1299	0.9878
1300	0.9878
1301	0.9878
1302	0.9878
1303	0.9878
1304	0.9877
1305	0.9877
1306	0.9877
1307	0.9876
1308	0.9876
1309	0.9876
1310	0.9876
1311	0.9875
1312	0.9875
1313	0.9875
1314	0.9875
1315	0.9875
1316	0.9874
1317	0.9874
1318	0.9874
1319	0.9874
1320	0.9874
1321	0.9874
1322	0.9874
1323	0.9873
1324	0.9873
1325	0.9873
1326	0.9873
1327	0.9872
1328	0.9872
1329	0.9872
1330	0.9871
1331	0.9871
1332	0.9871
1333	0.9871
1334	0.9870
1335	0.9870
1336	0.9870
1337	0.9870
1338	0.9870
1339	0.9870
1340	0.9869
1341	0.9869
1342	0.9869
1343	0.9869
1344	0.9869
1345	0.9869
1346	0.9868
1347	0.9868
1348	0.9868
1349	0.9868
1350	0.9868
1351	0.9868
1352	0.9867
1353	0.9867
1354	0.9867
1355	0.9867
1356	0.9866
1357	0.9866
1358	0.9866
1359	0.9866
1360	0.9866
1361	0.9866
1362	0.9866
1363	0.9866
1364	0.9866
1365	0.9866
1366	0.9866
1367	0.9866
1368	0.9866
1369	0.9865
1370	0.9865
1371	0.9865
1372	0.9865
1373	0.9865
1374	0.9865
1375	0.9865
1376	0.9865
1377	0.9865
1378	0.9865
1379	0.9864
1380	0.9864
1381	0.9864
1382	0.9865
1383	0.9865
1384	0.9865
1385	0.9865
1386	0.9864
1387	0.9865
1388	0.9865
1389	0.9865
1390	0.9865
1391	0.9865
1392	0.9865
1393	0.9865
1394	0.9865
1395	0.9865
1396	0.9865
1397	0.9865
1398	0.9865
1399	0.9865
1400	0.9865
1401	0.9865
1402	0.9865
1403	0.9865
1404	0.9866
1405	0.9866
1406	0.9866
1407	0.9866
1408	0.9866
1409	0.9867
1410	0.9867
1411	0.9867
1412	0.9867
1413	0.9867
1414	0.9868
1415	0.9868
1416	0.9868
1417	0.9868
1418	0.9868
1419	0.9868
1420	0.9868
